user_id,n_val,mle_top1,map_top1
AGJSTXSEWFVQWVQINO6QKMNBUUNA,1,0,0
AGJVN2G2VRG5ELVVF62NZV4C657Q,1,0,0
AGJXGJEQ3ER4OB4GGXOABY7LX42A,1,1,1
AGJYFXXHH4RAHJJPUDX6EI4T45ZQ,1,1,0
AGJZRUTVDADJEX6BFJBJ7SSOA3VA,1,0,1
AGK36RA2CQMMVPK5XAQAXIZ6YN4Q,2,0,0
AGK3AMQHR2OKEXSLOEXROX37MVTA,1,1,1
AGK3VUJMSUWKRICG5UI2BLKDRFUA,1,0,0
AGK4JBTQJDYHWASFAUCKZHN47PAQ,1,0,0
AGK63CGC7N3MB2QN56EZNDZYNGIQ,1,0,0
AGK6XCSW2SJ45LA6BHZB2OJJXJGQ,1,1,1
AGKAB7INMICUOLAKKSA7UURHFFYQ,1,0,1
AGKEIB2IPZR5IHSI3SXKZ52SJTXA,2,1,0
AGKEW5MHS44ERAHBILZ5PE3YD6FQ,2,1,1
AGKF76LQLYASO2LJEA3NG7ODYD5Q,4,1,1
AGKJ2WCZ7U4F66BNZ6QYVNJPU4TQ,1,1,0
AGKJNFVBQOFZPT42GGPHEM7IBE4A,2,1,1
AGKKAXZPXFYIBA3N53YNJYU2AT3Q,4,0,1
AGKLM2X2U77LVHEZHYYMCNTDCUBA,1,0,1
AGKNHKOLAIGDSOGPX5GPKJNQ5TIA,2,1,0
AGKNYAQVOEFCTUTTZSQOTWZ6VVGA,1,1,1
AGKO7VRYZ4W5ECGQCFCM6CUE56YQ,1,0,1
AGKOKFXB7RFCNHZZOIIUSO4CXQGQ,1,0,1
AGKPNJETQMO757MWXSU3VDRVUVPA,8,1,1
AGKPPAMTGIH4C6MRAOQ6NHF3QGIA,1,1,1
AGKTJT32S7O5LR4ZKNGIZG2UZ7OQ,4,1,1
AGKUJVR36275G4FTY5Q6553OWK3Q,4,0,1
AGKULHG4WPPZ77MGEGD3Q3JDFR7A,1,0,1
AGKVHKNQLZLOIBJDBBD3ORTYKTWA,5,0,1
AGKVQP76AJOEYLKCKCZTT5IXPMAA,2,1,1
AGKXGUX2HXCKQMJQI52MLGMKAW2Q,3,0,0
AGL226DIJCQFWTL2PJUGGVTG7M5A,5,0,1
AGL2UHL3HOYF2UOJH2X6C52JIUWQ,11,0,0
AGL3AQ46TXRYAIHAJUPP2PAL7NUQ,2,1,1
AGL3HQDDEAVK6U6CZN2OS4QOZGRA,2,0,0
AGL3OBHASSX3YQQZAGEP2NY5ZMWQ,6,0,0
AGL4UDSTUIDD2MVLGWC25ST6CIQQ,1,0,0
AGL7B536XJ4E4EQLAFWETO5LDE5A,1,1,0
AGL7HQDEITESM4TBXJVJ3RMTXUFQ,1,0,0
AGLA7JXHSMCBA3VWQXAUMH3CJLGA,1,0,0
AGLAAJBY7MOV2SPZHSKGMPVCKLUA,1,0,0
AGLBTLQHVQ5TO4VDI3LOAS57BBOQ,1,0,1
AGLC26NTLVHQAAEKAXBUMJPW5APQ,2,0,1
AGLEA22SAEFUSRCQCDMTXOM3SLHA,3,1,1
AGLHRQLAWKWQKEF6VRO2Y3MRS4JQ,7,1,1
AGLJELL3IEWQZGZPNADS52XYATCQ,1,1,1
AGLK6YTRRECA6VHDRKGZ4A3G6TFQ,5,0,0
AGLKIWKYUJJOBBACYRTH47RHTIXQ,10,1,1
AGLO6ITKMBGF5AOS7PNGH2LVCVBA,1,0,1
AGLPVZWZG4PAFJYSBSGITVHBLFLQ,3,0,0
AGLQQCIS5V6EGUCS5SSNHWZHQM6Q,17,1,1
AGLR5CPOXGDI76BWH6WVLF6DOFNA,1,0,0
AGLRLRR6ND4OADY4TPBICIBLUMTQ,2,0,0
AGLRU6BVRJ4N3XVIMBST75FVEB4Q,3,1,0
AGLSAJGWPRTPQ2GHJ2PVTY5MYLTQ,1,0,1
AGLTXNHKNRY5SAZ62RG76WRBN75A,9,1,1
AGLUOZGYSZTP34SUI35SM3WRHTDA,1,1,0
AGLXEX54BFTAAR7NQSGBNGBG2MKQ,1,1,0
AGM7PQFGUCNNG6ZWRSICA55BPAGQ,1,1,0
AGMAC5OZXZW52SFJK7PDEBWWF6MQ,2,1,0
AGMBJ3BVGEAK4FSSPKI4RR4Y2PQA,1,0,0
AGMD2FN623VHPROELR44JGYE5TNA,1,1,1
AGMD6UDSBJU6LBWTNVJMSUSYUYQA,1,1,1
AGMEIECYPCNH6UC44A56EWBF5NBQ,1,0,1
AGMFEU7QTW3D45EDB5VAGXLBWV2Q,3,0,0
AGMG5EGL3UMYF4LCKOR5FVDYU3AQ,3,1,1
AGMGI3O7ED7JHSOEL4Y4HALKPCNQ,4,1,1
AGMHQBCNXH3T7CY7EE6TPLHWQFCA,1,0,0
AGMHWXS6HWO5P76BVBJWFQORNNDQ,1,0,0
AGMKYND6XJTNBES3LLPTRDEDANFA,3,0,0
AGMM426CC2FPLXXUHHBNWXIY6OJQ,1,0,1
AGMNFNKO2LF6JE7TJ7WX7VLR4FHA,1,0,1
AGMNZKEAMFRFSL2BQ3NCLOI2U7NQ,3,0,1
AGMO6PMPN3HAXUEBKRRRGGTYXFGQ,1,0,0
AGMQUW2EO42LBCI3XGY5RDZKI4YQ,1,1,1
AGMRTOZ2SOXLCA47BH5ZTCAYT4FA,2,1,1
AGMSNZ4UGM6ASKYMVHTRIYAAHMTQ,1,0,1
AGMUU2ZAK7Z4L6HLCQ3YAKDBAJJQ,1,0,1
AGMVBUZM2PSRGHV57QVQC6AZWJGA,2,0,1
AGMVFFFJL5B42UDLHTZGZR6NWCRA,5,1,1
AGMWLM3VCK4A7SJP5KW4BA7KM6PA,1,0,0
AGMWXYAUWEP5TRTKZWFA4QLGO6UA,2,1,1
AGMXIKGJBPJZDVFDE5JTQW657OTA,7,1,1
AGMYY55Q5EIYMCNQF5DAYXSB4WHQ,1,0,0
AGMZO7NPGHYPLCOCLMQEDGKNCHVA,5,1,1
AGMZQ2NV5YQOVHMM37TFRLUAFFDQ,1,0,0
AGMZTZ7XW37FMCFTWTTCNZYCUIMQ,2,0,0
AGN255MSZ2LACDTTUMEWE47ZR7MQ,2,0,0
AGN3L4BPRWGJE7IEKRXCR7LPRACA,1,0,1
AGN77Y4XMITXHDOOVYTIS5ARTU2Q,1,1,0
AGNAACBDTYNHIOEITGILCWI5TWSA,1,0,1
AGNBLCBVDPOZZTEM44X6EM3JXDEQ,4,0,0
AGNCDHBM6XY6PFK2V6QPMHJLVSHA,1,1,0
AGNDAML7DJZSXKE6KHVU4GNYJ75A,1,1,0
AGNDOUJZ2BPR5TQWF37U3SW4VZ5A,1,0,0
AGNDYXOQR2YVQGPCUMAREGI23LXA,5,1,1
AGNG24QP6GI7XA6JGHMRQZ6SXUXA,2,0,0
AGNGMIERLVFZY4MDUWVGOQLIH6KA,7,1,1
AGNHKMGQVOLQEMEEB764KOGTC6KQ,1,0,0
AGNHWGWFU7XJFYJHF23HM253CMWA,1,1,1
AGNKS2AI3LESCF563IOWI4GV3R2Q,2,0,0
AGNMJ2LCYQ57BIMVHW75C6MCJPWQ,1,0,1
AGNN7TVWTNX5SIISR3AWY6WNOFFQ,2,1,1
AGNNPO2GX24EVBHAEMEVVAUGPECQ,5,1,1
AGNNRCJGMEQNTMKNR3AFLWZUFP7Q,5,1,1
AGNPTRWUXM5G3RCSOOZZSME4GFKQ,1,0,1
AGNQBABPRXZL37JMSUZSDP7JHPEA,1,1,1
AGNQF2GMMAL7ZQVOFPPJBCIXMIYQ,3,0,1
AGNQKOOFGOR6ZO5FWCUHO765RI5A,2,0,0
AGNRLDIGMW72NTRZRKNI7JNOWOAA,1,1,0
AGNRNOAOJBMU5EMTY44MWCDX5WRQ,4,0,0
AGNSN5DYXAEHCVVRTLYFPSBIFE6A,4,0,0
AGNSUP65FG6GKSCQJKEH7A4YZLEQ,13,1,1
AGNTT23CWZQHZXUSGRPLM6RMRGCQ,1,0,0
AGNUIB6OUGCCWZE5WA6EGFINIYDQ,1,1,1
AGNUU3OZ4L7UGAXA72NJIDDFJYDQ,1,0,1
AGNWAPNYD5MQBZJS6PYAKNBGQWVQ,3,1,1
AGNWIF73NASEPDOUVBKIG3IGXSMQ,2,1,1
AGNX5MEZFATHGHRSUJM7IVXVYQRQ,3,1,1
AGNY3RR3HZBL5NFLTOK6O5HR4PKQ,1,0,0
AGNZJYOT4KVL7KKR7V6AI6ZJAY5A,2,1,1
AGO3H7RLCHVCCYG44FAHDBYPUA4Q,2,0,1
AGO66O54S6LTNCFRQAVNMBO6H5MA,1,0,0
AGO76QQ7W4V5T3BRPIQ6SIQR3ROQ,5,0,0
AGO7KYOZTHWHTSR4N27DSPKLSA6A,1,0,0
AGO7MFEPCGHZ4HQ4ZKOSPRBO6X5Q,4,0,1
AGOEOPHEQDQYEQEJFI53KFUDLZVA,6,0,0
AGOFB7MGDVDLTPVOCRCT2UY4TCMA,1,0,1
AGOFBMWUL6A7MBQJFDHDPDKXNUEA,2,0,0
AGOGKEJQZZLBOZWUG3UZX6GGOXAQ,1,0,0
AGOGSYDP4RF34NU6YOPV5Y7HQ3HA,1,0,1
AGOGYRY7ZP2CRQQARCEHFZJQJRPA,1,0,0
AGOHVW36I4ZG6B7WUO54NYW54CMQ,1,0,1
AGOK5GH7ED4VNZFC3M35EHCT6A2Q,1,0,0
AGOKQDLNUHLBKVWNCZCDMT3RY72A,15,1,1
AGOL5R2RPTK4SYEFSILKAPTXB5LA,2,1,1
AGOLGSLFBILM554SR4LUX3GM64PA,1,0,1
AGOMDK2Z46ARZENEQLOYAMWNRVIA,2,0,0
AGON6GIUIOMNIISXCGTZJCL6DWSQ,1,0,0
AGOTIZH7DO5TBSSAKDOMYQKDMDSA,105,1,1
AGOTLJ7OWCXH5HSO4Z3ZWJWG7WZQ,1,0,0
AGOVVAUMEJJJ42FVUJOO36RDWPXA,1,1,1
AGOWCVBPASISGPYCFDPEGIQXVAKQ,1,1,1
AGOWMJM5FEN6RCVRSIMMQYDTIS3A,2,0,0
AGOXUPRNY6NYT2DTFNIZE3NOWL5A,2,1,1
AGOZGA7BTC7MGNB7AR7WEBM4GF2Q,2,0,0
AGOZTIQMDFMJMU7EZQIVOIMYUNNA,5,0,1
AGP4QVQAFO3XI4XZ4OEGLATTGC6A,1,1,0
AGP6KBLP5SHCQFZ6H2BUX4L7JA6Q,1,0,1
AGP7Y7EYNV6CDCXERTIQP3XTZYGA,8,1,1
AGPBXI4URARRUD7LBSES34WVGDKQ,2,1,1
AGPC4PR345WD5LI4SKR4YHVDPWGA,1,0,1
AGPC7CWRQPMNQFXWLYJYQYF7DCQA,9,0,0
AGPGG4N5LFENBE5DRK6UZNWEZSPA,10,0,0
AGPGLW36HRQT4L4EGGKM7TOEAUCQ,12,1,1
AGPGXSO3TUT5DZEMWXKMOJRGT3UQ,1,0,0
AGPHO64AEPAVURFUJ2DCM7ZUUNAA,7,1,1
AGPIG33OLLD7ZBKP4GG2XM2JYUJA,1,0,1
AGPIX5L5Q5VXG44T3FVWIJV26AVA,1,0,0
AGPK2R2A3Q3YVFQNV37BGWBX65JA,5,1,1
AGPKO37365YUZBRWFEORIUFMOFCQ,2,0,0
AGPLNXSELU3OHPMJYOD42BJCCU6Q,6,0,0
AGPOOTC4YS7QUVHS33EM5CAFQNDA,1,1,1
AGPP7US4ZRV22KSCJ65BCNQHBGIA,1,0,0
AGPQJRIPTILGMSHRXQKWYWQVO75A,1,1,1
AGPQRJOW6P7FAQFVLCK6NHVB7IXQ,1,0,1
AGPR2UDFIJJCBA3EKFEEAJBWKROQ,1,1,1
AGPWCCRQX7E25VCWAHVZXXP5WMJQ,6,1,1
AGPXAND3MMBRVG2LA2AVJTOQVZEA,1,1,1
AGPY6D7R4QO5632HIPYRPLMBPK6Q,4,0,0
AGPYBRXPERBYG3V5C7MPWDQMHYAA,11,0,0
AGQ3546ATB4RGVH24EOTI2V4VCQA,5,1,1
AGQ7LA2I22JCVS7DS6V57CGMWYQQ,2,1,1
AGQ7QKSNNFA2OHUFTNAAQXJ4UYAA,6,0,0
AGQCFT47KDI77JKRSOMAK34MJPAQ,2,0,1
AGQCIXUGQ7VSHQ62FHOW4WRZPSGA,3,0,1
AGQFUBXP54N5SB54U5LRPL62B2NQ,3,1,1
AGQFWSKDLWYZ4GE3GHVWIX4EDYTQ,2,0,0
AGQHX43JWLLZNOPMIKTIJUA6ZG6Q,1,0,0
AGQI4AFIUBJDFOFKLKULQNEBULXA,1,0,0
AGQJNKMSO6GLDEMFBKFK7OPIZP7Q,4,0,0
AGQK6OGK25ZFOPHKQUNLRTH6HT5Q,1,0,0
AGQLUD2SBFJTCLAJRG3ZO6HWBIWQ,1,1,0
AGQMXLGSEPXAW4ALCNID6TS6YVVA,2,0,0
AGQNX7VJKQIHKN263YWWRPKHHVWA,1,0,1
AGQOGW4VTS2Q2RQ4BJVQBJGU4DJA,1,0,1
AGQP6PPPKCUFGLAYYA2J7REDBROQ,4,0,0
AGQPRJAGKPS7FJUJXELBQ6YU4PDA,1,0,1
AGQQ2TA7K4R3TBS4WBZAW4L3PM2Q,1,0,0
AGQR5YLXCD3A5NAAC6VZTCPPWUGA,1,0,0
AGQSWYW4V47D2PQYKUDHXIXPMDBQ,1,1,1
AGQTGZVUCVOB2HVXXZ3Y4ON63H5Q,6,0,1
AGQTQPGJPMSRUWTAJKG4A2R7CGJA,1,0,1
AGQWT4Q2FXMHICTR7TG6JXYTR3AQ,1,0,0
AGQX4UJLWN354JINHWDR243S5IDQ,3,1,1
AGQXNG2I6YG6WW2PZSJYWE3LX2FA,1,1,1
AGQXULHHCO3HUMFFAAT2RXMXQD6Q,1,1,1
AGQXVIGSFRKSVURK33EQAHCY3Z3A,2,0,0
AGQXWQL42ONKPE4ADQF565EJSV2Q,6,1,1
AGQYXFAF4Q5F773CKAARGODIVX2A,1,1,1
AGR242RRDWZ3NHXBUO2ZE36OZMEQ,1,0,1
AGR3FXVFSZV5ZM5WGCMVY72MF2YA,7,0,1
AGR3KTAY2QD77D236PG2JH6IA4YQ,1,0,0
AGR5DYILALZ7VPYCM4DQ35SF2SBQ,2,0,1
AGR5JEYT3CAIAY3EBDBO7533DHMA,1,0,0
AGR6R5DYOA2Z4POPN4PASQAGBF7Q,2,1,1
AGRAWNLSI4MJZOTM57DVFHRDJGBA,1,1,1
AGRBIPOLIVUXL4N7RHQI5ORGRN7A,1,0,0
AGRBZNVGFF5GNN5MW22ZOUSE4WIA,3,1,1
AGRCAW6A34R7VDBGYN7ZC6YXN5BQ,4,0,0
AGRCXV4NM763VGZGD6BQ2VGNCJNA,11,1,1
AGREVLQLLUDMAWWG5F554BSAQP6A,1,0,1
AGRI2ZYA5U4T44FQKWZXEEQ4RQ6A,1,0,1
AGRI5WOUDVPHH75TTYW6IWNTJ5HA,1,1,1
AGRIVXLFBRVNI6HQA2FA7G4PB2RQ,1,1,1
AGRJTJRP53Y2BUZLRF3EUTF65RSQ,8,1,0
AGRLET4TUZAHQDDFNJVY7S7R2A6A,6,0,1
AGRLT76TMSXMP22EODLOLEU6R5AQ,1,1,1
AGRMHEMFCTKJ6WDZ6NM3OQVJ3IJQ,3,1,1
AGROPPVAHVWRNTWORFIP5W7SSZSQ,1,0,0
AGRPFCMVBNX7HBCGS3SV52J5RT5A,2,1,1
AGRPGRN2KFJAVVA4GC7JJLQU6OCQ,1,0,0
AGRPLHGW2CR6WWOHT5TOWXDGIZEQ,36,1,1
AGRRZK2RQCGMPD4R7OK4CDVDFGBQ,1,0,0
AGRSEPOUYTHAPNGZAAQJVSWEO3FQ,1,0,1
AGRT44WL7Y5E4JAGZU65WPAIK23A,1,0,1
AGRT7FGCYN3HVOC7BJNL2QQJZCYQ,2,1,0
AGRUEVV36AKKPULW2OEFQRD3U7BQ,1,1,0
AGRZQ46IGHMWQS6EFXMXJF65YH4A,8,0,0
AGS3HWYSLE4SN5HXQAZYDGC24TRQ,1,0,0
AGS4IBCNIQQ6RKYOMVDSVBDCC6XQ,1,0,0
AGS6I4QDPZM2JSVWAFBYHS6WOTZQ,1,0,0
AGS6JW322TFSPGTEPOIM4WYO4B2A,1,0,0
AGS7MDI2BWBDZN47IZL5ASCSTJPQ,2,0,0
AGSAIFQMGQILBNANPOZWHLDLPKDQ,3,1,1
AGSAY24CWVCBVSYSVGYGFRKCIJKQ,1,1,1
AGSBCI5ZQPLZ7POI3DZ44FVCJNOA,4,1,0
AGSC5IPJKICZNHZAZAVGDBAF44RA,1,1,1
AGSJMA3LBZ4THQLUPIQCV42MVHYQ,4,1,1
AGSJMVIPHOENJEHHYBATPBKIZUQA,4,1,1
AGSM75HHGVYI263VKMFQMK6GJQ7A,12,0,1
AGSMNWPRFKSX5CMVNMWWE4ETP2XQ,1,1,1
AGSNL6M22PL447L2Z5S4WMNBFBKQ,4,1,1
AGSOYZVTUQ46A4SIZSFPXUMB2L4Q,3,1,0
AGSP6LSQK32SQEJO3YVVNACPWMSQ,15,1,1
AGSPSLLNLIGW4W5KF6GAOFRLBH7Q,2,1,1
AGSRLUJBCXTK4HZBY4L46GIBXJ4Q,1,1,1
AGSRW7X2IOCO7DUUFNSXGH4OPUTA,2,1,0
AGSTGNFJZNXKSMGLHMI3CZ7BS4GA,4,1,1
AGSUYDBLQQJHQTD4ARRZEIREUBAQ,2,0,1
AGSV4K43Q6TIIHGN6BB2Q5A2I5PA,5,1,1
AGSXMEKFKM2HDFZ4UNE676O6D5LQ,3,0,0
AGSY2FST7UU7SSOBJ3HCG2NJGNSQ,3,1,1
AGT2RYWF3JZTO7FOZWBAXNWFVX6A,1,0,1
AGT4Q35ORMEAMMWRSI3IVEA3AOAA,3,1,1
AGT6Q3LMIRVEMGJC7GFPZ7A7TQQQ,1,0,1
AGTALOXLFV5XVL7CPCTK63GJYIYA,16,0,1
AGTAUJFBVNKEOPBB6FCHTBSMRKHA,3,1,1
AGTBAXUNFW3KAG5JFDMZA2NEVWYA,1,0,1
AGTBIA2PFJZ3QJZVINE347LOMLDQ,6,1,1
AGTCJMNGCTJYXTPKTAAPV3VMIXOA,1,1,1
AGTCRILUEDIZ24O46TZJXCIZ3BOQ,4,0,0
AGTE6UIFY5KI6WFPDPSEAINGTZHQ,1,0,1
AGTEU5D7XNP7OBWUZZ5AV7ABYVXA,1,1,1
AGTFXZD7DSDVMGNCIWAP3FTT3MYQ,3,1,1
AGTGG6E4DO5Q2UOBE6NJEZVYDNXQ,1,0,1
AGTHQ6ANUEV7VOOVAEFWVMFIILUA,2,1,1
AGTIN4XSOCWCC4A62RB23T4RRAVA,1,0,0
AGTJAM6NFSYTR5KB6DQNHZ3ZIFFQ,3,0,1
AGTL6QA5VHZXPH223CDVCXXB7KMA,1,1,1
AGTL6TFCKPNJRUO6HRG3NRVB6M2Q,1,0,1
AGTOTM2RJXPX6WAU73YUAGIVTNBQ,2,1,1
AGTRKQGGJ5DGLUHQHCK2ZW3WWRNQ,1,1,1
AGTRXCY2WJTTMRMFJBVLBQGA4BDQ,1,0,0
AGTTPYR2M7KM5FD5JGIKAGVAFR2Q,1,0,0
AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,17,1,1
AGTWLAGIEGQYVDXC2HC7VSI3H5IA,4,1,1
AGTXVZNU2CY2HM5F7YG4USPGP4HA,3,1,1
AGTXXZ3FP2RGSGO2T7YTTAOFGTKQ,1,1,0
AGTYN4W5CWTKFX5LPR7QXNSOFJOA,2,0,0
AGTZHB3UZQDAPPXD4WPMMGYTLULQ,2,0,0
AGU6EIWIZSV6AIQSAVRDHTIJCHPA,3,0,1
AGUA7YVVKC5KGUAYB45Q5O237BLA,2,0,0
AGUAZOUO36B653B2W3XPWGBW4POQ,1,0,0
AGUBUKD3LXX522UJQ3SZ4YEUVCDA,1,0,0
AGUDCLMYKNJOMSSSKFICVIUTGVTQ,5,0,0
AGUEQARNFG6AN52TKPB3SWVP2N5Q,1,0,1
AGUEXVQYNOVE4M2ARJOEJQQHGOFQ,1,0,1
AGUGLLMCZBYGUPSKUEIUP2S7AEKA,3,0,1
AGUGXIJLHKXL2JQWVQ32CCXDBYFA,3,1,1
AGUJXP2M4UGSGWOPODP5YAYSHEXA,3,1,1
AGUK55ULWQR3LV23CTYEOEBTNTIA,2,1,1
AGUMBN3XDY3BV4TZVXTB2VCO3LSQ,1,1,1
AGUMP2TL4GYVL3S46LUSFRXKOXMA,8,0,1
AGUNRRDHPTQAPYBYPQ2GM6ZSRVFA,3,0,1
AGUO64P7C4QQ3NVBLJAHCGLLUCQA,1,1,0
AGUOCWI4PLNEO6L5JGWZYDX4MVEA,3,0,0
AGUPC2GIFISLROTSFD7MTGXT4HTQ,12,1,1
AGUQX5Q226FAHMTHOVI4F7ETF7OQ,2,1,1
AGURNRISEDQ2MUT7EKGSJSQMGSHQ,1,1,0
AGUSNSC5LBXVPRL2RJDOPBAS4BEQ,1,1,1
AGUSQVWLDQWPOPGYSSZJQ3UO5L4Q,2,1,1
AGUSVTQBWX6CNOBU3HYCFPDMFJRQ,3,0,0
AGUU57MZIUVFP7XVXFOCGWJSCKXA,1,1,1
AGUUB2KNHFS3IG3S5VXQVYOH3Y4Q,1,0,0
AGUUXS3UVVEQT5VQ2ZBURL3GJ7TA,2,0,1
AGUZNPVPKDLNJQG2WEEXD4MA4ROQ,1,0,1
AGV2TP6O6DOORP2XJYG5CZVPA3DQ,1,0,0
AGV3PVFHSOMFHGSIG4W6KIFW77RQ,4,0,1
AGV4WPIN652UGKR5KV3ZSU25PHZQ,2,0,1
AGV56MMPAPXOXT2GKBIPA2U7RREA,1,0,1
AGV5IAI7ELBBT327V7EUBECMW6MQ,4,0,1
AGV6LD3UJYY32PVKD3TBK66CHUDQ,2,0,0
AGVAFSJVSPGXMBKR4N6PEOAXNGFA,9,0,1
AGVAOVAHFM3BNNX3FCNXDB6EONNA,1,0,1
AGVCTVZDOEFUVASFQLP5ZBEMZOIQ,1,0,0
AGVCXLWZ3TZWUZ2OESKMCXUXDDWQ,2,0,1
AGVE5FX37D3HUNL4OQVANUOY7HKA,2,1,1
AGVEEHXU5AYHOFG2WOV4QNH5WZFQ,1,1,1
AGVIH2XXBIIZDXDEQJCUCY42JOOA,5,1,1
AGVJKRKBAQ7FYSGF2Y5XA3WPCZNA,4,1,1
AGVKIHAFBEZZVKFNBQTME3PMQOPA,3,1,0
AGVOAWYULTGIUTA7DSKGKYFRPM7A,2,0,1
AGVOCAFRQ6W2PWADY27GTWIHVVJA,1,0,0
AGVOGYCIDBN2GQ3SWO3IPJNE2UZQ,1,0,0
AGVP34SCTHY6FLX2EV6BRIC2MWIA,1,1,1
AGVP4EU6K65JYX2BF2NQSBGNL7IQ,1,0,0
AGVP7BO4DBWJZJPRDIDIR3RGSY6A,2,0,0
AGVR7FBU3FB6EUMARQXE52OTBTIQ,1,0,0
AGVSAFHUGDCCWTAZG57ODOSY7TAA,2,0,0
AGVSRDWIOZVNV6K57FJJT463PKDA,2,1,1
AGVTXJLZYCBUW5LW3JC7HLE2IVHQ,1,0,0
AGVUPJ3YWBLEXFD2WQUERTK2QVXA,2,1,0
AGVXN42IKSKKBNVFGKCMKIZEBNSQ,66,1,1
AGVZAPLWRMM2IWHTJNRUYGVP2O2Q,1,0,1
AGVZS4KVWHAWCSBKHFJJ2ZLEYC7Q,1,0,1
AGW27NWQKLYLZIONQMPS4RPJI7CQ,1,0,0
AGW2YFQE4AOEHCE747ESDJYULJMA,2,1,0
AGW67EDKB5IYS5I6RDS62DY2TNDA,2,0,0
AGW6GXYUYAAYKB7V5QN3QDGJEVVQ,1,1,0
AGW6ISVA5S4VCF24JUYLEHMGFYSQ,2,1,1
AGW7STIFE2NLFUM44SSEBNPLK2QQ,1,0,0
AGWAZ7AAIV2XITFF334W6PPU3LOA,2,1,1
AGWBADIYIAGJQQDIQXNN7OQBOVTQ,1,0,1
AGWBGTBUOXZHCSDUERH5MV56TT7A,1,0,0
AGWCDSFKOO4ECYSFO27QFUKCUNWQ,1,1,0
AGWDUDVEWLSYDNG2FXFREM4X2CEQ,15,1,1
AGWDYYVVWM3DC3CASUZKXK67G6IA,3,0,0
AGWGDGT56HE4PGZR2RZC5KMCUBGA,2,0,0
AGWHUMQRHWZRRE7EJXLKOCNUAS2A,4,0,1
AGWI7UQFZRMMSSN2SVMUKOXDAYTQ,1,1,0
AGWLRJAMLX6KWX4QGB7WFBHHZIVQ,2,0,0
AGWMPTMR63PDG5ZIDXENBSJYL4UQ,2,0,1
AGWOIDXFWNE62P4E3LPN533PJQHA,1,0,0
AGWQEL3IIXAUDDHHUCXOEOMHK5YQ,3,1,1
AGWSMYZ6Z64EQE5IJUEJVSH6BKGA,1,0,0
AGWT2JKKZFMS3PUJA2AYDDYB7A6A,2,0,0
AGWTTISFQO7D7NWGDFIVGMFJAKSA,4,1,1
AGWUU7VYMX4WJ6HOYM6D43F3US6A,4,0,0
AGWV2LH5GK756NOCMW3FN2HBZWJQ,1,1,1
AGWVHFV65CWIXCDEITVDEYN7J45A,1,1,1
AGWVJXK3JPKGWVCAZ7EQH2ABWP2Q,18,1,1
AGWVXTN5I76MB7D6Z3YKIURJYQIA,1,0,1
AGWWLUWZKY426IDXK44TEJTX2JJA,3,0,0
AGWWXR2PAC6RCI3353KV2PUKADMQ,2,1,0
AGWYMHQPH26D56XUZ54FGTKH5IZQ,5,1,1
AGWZAAPSSAJHJDZJRFZBE7NKRRCQ,3,1,1
AGXCHND2PQ4BCHN2WLQQAGRGJV6Q,2,1,1
AGXFIFO4VWNHPAX3VJPRQ2QJSCSQ,1,1,1
AGXGBUYKF7YMP4QK6RG3WFXPG4MA,4,1,0
AGXGDMVNFQICKJPYPLFDWYJYEHPA,1,0,0
AGXGI7YNYKWFOFTKKEFZLEJ3DGVA,1,0,1
AGXGNG2WT225A32PO4LIUWVP7SXQ,11,1,1
AGXHXV2YFXK62LMYX7GX6MIQ3LSQ,1,0,0
AGXIBA2JUHDVIKT22MC7BG633XUQ,2,1,0
AGXJJWPD3OENYMX3LGAAHBO6YSNA,1,0,0
AGXLOYCUY4XPBMRRDRT64HCI472Q,1,0,0
AGXLYPHAUBZ52AN4ZLXZJOSJT4DA,25,0,0
AGXMPGXS2SCL7B3BKIRYC75SDT2A,1,0,1
AGXO6WXTDYRYT2JEZYXSGVVWYGYQ,1,0,0
AGXPI72I5AC3HGO3L37BGW6IO4JA,2,1,1
AGXQPZPOJGEEGP46CTDJUATOYKKA,2,1,1
AGXUF3EUAFNGATST24P4535V2CFA,1,0,1
AGXUZGPQ3WDXZXX2MSXF7PC2NXUA,3,1,1
AGXZJUBKMLQLK5B7TSAVA7TONKVQ,3,1,1
AGXZPXBW6EHNXUXFJJLSPQPLB62Q,2,0,1
AGY23LXZSZ6HWCZ5RUXN6KBQ7JIQ,2,1,1
AGY3OGLPPFXFHMYFZ5MRBCYGJRUQ,1,0,0
AGY4G55GM32Z5DTUVQGH6H2RENEA,1,0,1
AGY4SAX7RB547FV3ZYZLVQXJFJTQ,1,0,0
AGYAETZMCTS4AULTOH4B72ZZ2ECA,6,0,0
AGYAGV4P7GDMEGQN3L4TGX4FGQQQ,5,1,1
AGYBC6FPODN7RO3PR37MEQ5RT2XA,1,1,1
AGYBOBPV47L6FRILNSZ7S6XFLPFA,1,0,0
AGYDHDSFSSPW2ZLNQ4SHKK55LJPA,1,0,1
AGYDZXXV32IH5YIDK5XSEC5UFIEQ,1,1,1
AGYEA4IJ53DOM4W4U4WQ6RWWUVRQ,1,1,1
AGYEAZK4OEYF2MSSTGJ5WNJDVZKA,1,0,0
AGYFHKN3ZDRIMZKE7G3TDJUYBWRA,1,1,1
AGYFR4DF3YSOXAE4YMES5P75E5OA,3,1,1
AGYGYFLJQHXIH335N2ZWTRJ3KGTA,2,0,0
